Rule Text,JSON Mapping,claude-sonnet-4.6_responses,claude-sonnet-4.6_categories,claude-sonnet-4.6_card_orders,grok-4.1-fast_responses,grok-4.1-fast_categories,grok-4.1-fast_card_orders,gpt-5.2_responses,gpt-5.2_categories,gpt-5.2_card_orders
"If the animal is a Porcupine, then it has Quills.","{'Porcupine': 'P', 'Beaver': 'not_P', 'Quills': 'Q', 'No quills': 'not_Q'}","[['No quills', 'Porcupine'], ['No quills', 'Porcupine'], ['Porcupine', 'No quills'], ['Porcupine', 'No quills'], ['No quills', 'Porcupine']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No quills', 'Beaver', 'Porcupine', 'Quills'], ['No quills', 'Quills', 'Porcupine', 'Beaver'], ['Porcupine', 'Beaver', 'Quills', 'No quills'], ['Beaver', 'Porcupine', 'Quills', 'No quills'], ['Beaver', 'Quills', 'No quills', 'Porcupine']]","[['Porcupine', 'No quills'], ['Porcupine', 'No quills'], ['Porcupine', 'Beaver'], ['Porcupine', 'Quills'], ['Porcupine', 'No quills']]","['CORRECT', 'CORRECT', 'LOGIC_ERROR', 'MATCHING_BIAS', 'CORRECT']","[['No quills', 'Beaver', 'Porcupine', 'Quills'], ['No quills', 'Quills', 'Porcupine', 'Beaver'], ['Porcupine', 'Beaver', 'Quills', 'No quills'], ['Beaver', 'Porcupine', 'Quills', 'No quills'], ['Beaver', 'Quills', 'No quills', 'Porcupine']]","[['No quills', 'Porcupine'], ['No quills', 'Porcupine'], ['Porcupine', 'No quills'], ['Porcupine', 'No quills'], ['Porcupine', 'No quills']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No quills', 'Beaver', 'Porcupine', 'Quills'], ['No quills', 'Quills', 'Porcupine', 'Beaver'], ['Porcupine', 'Beaver', 'Quills', 'No quills'], ['Beaver', 'Porcupine', 'Quills', 'No quills'], ['Beaver', 'Quills', 'No quills', 'Porcupine']]"
"If the continent is Australia, then it is also a Country.","{'Australia': 'P', 'Europe': 'not_P', 'Also a country': 'Q', 'Not a country': 'not_Q'}","[['Australia', 'Not a country'], ['Australia', 'Not a country'], ['Australia', 'Not a country'], [""'Not a country'"", ""'Australia'""], ['Australia', 'Not a country']]","['CORRECT', 'CORRECT', 'CORRECT', 'NOISE', 'CORRECT']","[['Not a country', 'Also a country', 'Australia', 'Europe'], ['Europe', 'Also a country', 'Not a country', 'Australia'], ['Australia', 'Not a country', 'Europe', 'Also a country'], ['Not a country', 'Also a country', 'Europe', 'Australia'], ['Not a country', 'Australia', 'Europe', 'Also a country']]","[['Australia', 'Not a country'], ['Australia', 'Not a country'], ['Australia', 'Not a country'], ['Australia', 'Not a country'], ['Australia', 'Not a country']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Not a country', 'Also a country', 'Australia', 'Europe'], ['Europe', 'Also a country', 'Not a country', 'Australia'], ['Australia', 'Not a country', 'Europe', 'Also a country'], ['Not a country', 'Also a country', 'Europe', 'Australia'], ['Not a country', 'Australia', 'Europe', 'Also a country']]","[['Not a country', 'Australia'], ['Australia', 'Not a country'], ['Australia', 'Not a country'], ['Also a country', 'Australia'], ['Australia', 'Not a country']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Not a country', 'Also a country', 'Australia', 'Europe'], ['Europe', 'Also a country', 'Not a country', 'Australia'], ['Australia', 'Not a country', 'Europe', 'Also a country'], ['Not a country', 'Also a country', 'Europe', 'Australia'], ['Not a country', 'Australia', 'Europe', 'Also a country']]"
"If the liquid is Water, then it boils at 100 Celsius.","{'Water': 'P', 'Alcohol': 'not_P', '100 Celsius': 'Q', '78 Celsius': 'not_Q'}","[['Water', '78 Celsius'], ['100 Celsius', 'Water'], ['**78 Celsius', 'Water**'], ['Water', '78 Celsius'], ['Water', '78 Celsius']]","['CORRECT', 'MATCHING_BIAS', 'NOISE', 'CORRECT', 'CORRECT']","[['Alcohol', 'Water', '100 Celsius', '78 Celsius'], ['100 Celsius', '78 Celsius', 'Alcohol', 'Water'], ['78 Celsius', '100 Celsius', 'Alcohol', 'Water'], ['Water', '78 Celsius', 'Alcohol', '100 Celsius'], ['78 Celsius', '100 Celsius', 'Water', 'Alcohol']]","[['Water', '78 Celsius'], ['Water', '78 Celsius'], ['Water', '78 Celsius'], ['Water', 'Alcohol'], ['Water', '78 Celsius']]","['CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT']","[['Alcohol', 'Water', '100 Celsius', '78 Celsius'], ['100 Celsius', '78 Celsius', 'Alcohol', 'Water'], ['78 Celsius', '100 Celsius', 'Alcohol', 'Water'], ['Water', '78 Celsius', 'Alcohol', '100 Celsius'], ['78 Celsius', '100 Celsius', 'Water', 'Alcohol']]","[['Water', '100 Celsius'], ['Water', '78 Celsius'], ['Water', '78 Celsius'], ['Water', '78 Celsius'], ['Water', '78 Celsius']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Alcohol', 'Water', '100 Celsius', '78 Celsius'], ['100 Celsius', '78 Celsius', 'Alcohol', 'Water'], ['78 Celsius', '100 Celsius', 'Alcohol', 'Water'], ['Water', '78 Celsius', 'Alcohol', '100 Celsius'], ['78 Celsius', '100 Celsius', 'Water', 'Alcohol']]"
"If the plant is a Venus flytrap, then it eats Insects.","{'Venus flytrap': 'P', 'Fern': 'not_P', 'Eats insects': 'Q', 'Does not eat insects': 'not_Q'}","[['Does not eat insects', 'Venus flytrap'], ['Venus flytrap', 'Does not eat insects'], ['Does not eat insects', 'Venus flytrap'], ['Venus flytrap', 'Does not eat insects'], ['Venus flytrap', 'Does not eat insects']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Eats insects', 'Fern', 'Does not eat insects', 'Venus flytrap'], ['Eats insects', 'Venus flytrap', 'Fern', 'Does not eat insects'], ['Does not eat insects', 'Venus flytrap', 'Fern', 'Eats insects'], ['Eats insects', 'Does not eat insects', 'Fern', 'Venus flytrap'], ['Fern', 'Does not eat insects', 'Venus flytrap', 'Eats insects']]","[['Venus flytrap', 'Does not eat insects'], ['Venus flytrap', 'Fern'], ['Venus flytrap', 'Does not eat insects'], ['Venus flytrap', 'Does not eat insects'], ['Venus flytrap', 'Does not eat insects']]","['CORRECT', 'LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT']","[['Eats insects', 'Fern', 'Does not eat insects', 'Venus flytrap'], ['Eats insects', 'Venus flytrap', 'Fern', 'Does not eat insects'], ['Does not eat insects', 'Venus flytrap', 'Fern', 'Eats insects'], ['Eats insects', 'Does not eat insects', 'Fern', 'Venus flytrap'], ['Fern', 'Does not eat insects', 'Venus flytrap', 'Eats insects']]","[['Venus flytrap', 'Does not eat insects'], ['Venus flytrap', 'Does not eat insects'], ['Venus flytrap', 'Does not eat insects'], ['Eats insects', 'Venus flytrap'], ['Venus flytrap', 'Does not eat insects']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Eats insects', 'Fern', 'Does not eat insects', 'Venus flytrap'], ['Eats insects', 'Venus flytrap', 'Fern', 'Does not eat insects'], ['Does not eat insects', 'Venus flytrap', 'Fern', 'Eats insects'], ['Eats insects', 'Does not eat insects', 'Fern', 'Venus flytrap'], ['Fern', 'Does not eat insects', 'Venus flytrap', 'Eats insects']]"
"If the tree is a Bamboo, then it grows Very fast.","{'Bamboo': 'P', 'Oak': 'not_P', 'Very fast': 'Q', 'Slow': 'not_Q'}","[[""'Bamboo'"", ""'Slow'""], ['Bamboo', 'Slow'], ['Bamboo', 'Slow'], ['Bamboo', 'Slow'], ['Very fast', 'Bamboo']]","['NOISE', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Slow', 'Oak', 'Very fast', 'Bamboo'], ['Bamboo', 'Slow', 'Very fast', 'Oak'], ['Oak', 'Bamboo', 'Slow', 'Very fast'], ['Oak', 'Very fast', 'Bamboo', 'Slow'], ['Very fast', 'Slow', 'Bamboo', 'Oak']]","[['Bamboo', 'Slow'], ['Bamboo', 'Slow'], ['Bamboo', 'Slow'], ['Bamboo', 'Very fast'], ['Bamboo', 'Slow']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Slow', 'Oak', 'Very fast', 'Bamboo'], ['Bamboo', 'Slow', 'Very fast', 'Oak'], ['Oak', 'Bamboo', 'Slow', 'Very fast'], ['Oak', 'Very fast', 'Bamboo', 'Slow'], ['Very fast', 'Slow', 'Bamboo', 'Oak']]","[['Very fast', 'Bamboo'], ['Bamboo', 'Slow'], ['Bamboo', 'Slow'], ['Bamboo', 'Slow'], ['Bamboo', 'Slow']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Slow', 'Oak', 'Very fast', 'Bamboo'], ['Bamboo', 'Slow', 'Very fast', 'Oak'], ['Oak', 'Bamboo', 'Slow', 'Very fast'], ['Oak', 'Very fast', 'Bamboo', 'Slow'], ['Very fast', 'Slow', 'Bamboo', 'Oak']]"
"If the animal is a Polar bear, then its fur appears White.","{'Polar bear': 'P', 'Grizzly': 'not_P', 'White': 'Q', 'Brown': 'not_Q'}","[['Polar bear', 'Brown'], ['Polar bear', 'White'], ['White', 'Polar bear'], ['White', 'Polar bear'], ['Polar bear', 'Brown']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT']","[['Brown', 'Grizzly', 'Polar bear', 'White'], ['Grizzly', 'Brown', 'Polar bear', 'White'], ['Grizzly', 'Brown', 'White', 'Polar bear'], ['Brown', 'Grizzly', 'White', 'Polar bear'], ['Brown', 'Polar bear', 'White', 'Grizzly']]","[['Polar bear', 'Brown'], ['Polar bear', 'Brown'], ['Polar bear', 'Brown'], ['Polar bear', 'Brown'], ['Polar bear', 'Brown']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Brown', 'Grizzly', 'Polar bear', 'White'], ['Grizzly', 'Brown', 'Polar bear', 'White'], ['Grizzly', 'Brown', 'White', 'Polar bear'], ['Brown', 'Grizzly', 'White', 'Polar bear'], ['Brown', 'Polar bear', 'White', 'Grizzly']]","[['Polar bear', 'Brown'], ['Polar bear', 'Brown'], ['Polar bear', 'Brown'], ['Polar bear', 'Brown'], ['Polar bear', 'Brown']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Brown', 'Grizzly', 'Polar bear', 'White'], ['Grizzly', 'Brown', 'Polar bear', 'White'], ['Grizzly', 'Brown', 'White', 'Polar bear'], ['Brown', 'Grizzly', 'White', 'Polar bear'], ['Brown', 'Polar bear', 'White', 'Grizzly']]"
"If the country is Egypt, then the river is Nile.","{'Egypt': 'P', 'Sudan': 'not_P', 'Nile': 'Q', 'Congo': 'not_Q'}","[['Egypt', 'Sudan', 'Congo'], ['**Egypt', 'Congo**'], ['Egypt', 'Congo'], ['Egypt', 'Congo'], ['**Egypt', 'Congo**']]","['LOGIC_ERROR', 'NOISE', 'CORRECT', 'CORRECT', 'NOISE']","[['Nile', 'Egypt', 'Sudan', 'Congo'], ['Nile', 'Congo', 'Sudan', 'Egypt'], ['Egypt', 'Sudan', 'Congo', 'Nile'], ['Congo', 'Egypt', 'Nile', 'Sudan'], ['Nile', 'Sudan', 'Egypt', 'Congo']]","[['Egypt', 'Nile'], ['Egypt', 'Nile'], ['Egypt', 'Nile'], ['Egypt', 'Nile'], ['Egypt', 'Nile']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Nile', 'Egypt', 'Sudan', 'Congo'], ['Nile', 'Congo', 'Sudan', 'Egypt'], ['Egypt', 'Sudan', 'Congo', 'Nile'], ['Congo', 'Egypt', 'Nile', 'Sudan'], ['Nile', 'Sudan', 'Egypt', 'Congo']]","[['Egypt', 'Sudan'], ['Egypt', 'Sudan'], ['Egypt', 'Congo'], ['Egypt', 'Congo'], ['Egypt', 'Congo']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT']","[['Nile', 'Egypt', 'Sudan', 'Congo'], ['Nile', 'Congo', 'Sudan', 'Egypt'], ['Egypt', 'Sudan', 'Congo', 'Nile'], ['Congo', 'Egypt', 'Nile', 'Sudan'], ['Nile', 'Sudan', 'Egypt', 'Congo']]"
"If the animal is a Skunk, then it can spray a bad Smell.","{'Skunk': 'P', 'Raccoon': 'not_P', 'Bad smell': 'Q', 'No smell': 'not_Q'}","[['Skunk', 'No smell'], ['**Skunk', 'No smell**'], ['No smell', 'Skunk'], ['Skunk', 'No smell'], ['No smell', 'Skunk']]","['CORRECT', 'NOISE', 'CORRECT', 'CORRECT', 'CORRECT']","[['Raccoon', 'Bad smell', 'Skunk', 'No smell'], ['Bad smell', 'Skunk', 'Raccoon', 'No smell'], ['Bad smell', 'No smell', 'Raccoon', 'Skunk'], ['Skunk', 'No smell', 'Bad smell', 'Raccoon'], ['No smell', 'Raccoon', 'Bad smell', 'Skunk']]","[['Skunk', 'Bad smell'], ['Skunk', 'Bad smell'], ['Skunk', 'No smell'], ['Skunk', 'No smell'], ['Skunk', 'No smell']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['Raccoon', 'Bad smell', 'Skunk', 'No smell'], ['Bad smell', 'Skunk', 'Raccoon', 'No smell'], ['Bad smell', 'No smell', 'Raccoon', 'Skunk'], ['Skunk', 'No smell', 'Bad smell', 'Raccoon'], ['No smell', 'Raccoon', 'Bad smell', 'Skunk']]","[['Skunk', 'No smell'], ['Skunk', 'No smell'], ['Bad smell', 'No smell', 'Skunk'], ['Skunk', 'No smell'], ['Skunk', 'No smell']]","['CORRECT', 'CORRECT', 'OVER_SELECTION', 'CORRECT', 'CORRECT']","[['Raccoon', 'Bad smell', 'Skunk', 'No smell'], ['Bad smell', 'Skunk', 'Raccoon', 'No smell'], ['Bad smell', 'No smell', 'Raccoon', 'Skunk'], ['Skunk', 'No smell', 'Bad smell', 'Raccoon'], ['No smell', 'Raccoon', 'Bad smell', 'Skunk']]"
"If the food is Salt, then it dissolves in Water.","{'Salt': 'P', 'Sand': 'not_P', 'Dissolves': 'Q', 'Does not dissolve': 'not_Q'}","[['Salt', 'Does not dissolve'], [""'Does not dissolve'"", ""'Salt'""], ['Does not dissolve', 'Salt'], ['Salt', 'Does not dissolve'], ['**Salt', 'Does not dissolve**']]","['CORRECT', 'NOISE', 'CORRECT', 'CORRECT', 'NOISE']","[['Salt', 'Sand', 'Does not dissolve', 'Dissolves'], ['Does not dissolve', 'Sand', 'Salt', 'Dissolves'], ['Dissolves', 'Does not dissolve', 'Sand', 'Salt'], ['Sand', 'Dissolves', 'Does not dissolve', 'Salt'], ['Dissolves', 'Does not dissolve', 'Salt', 'Sand']]","[['Salt', 'Does not dissolve'], ['Salt', 'Does not dissolve'], ['Salt', 'Does not dissolve'], ['Sand', 'Dissolves'], ['Salt', 'Does not dissolve']]","['CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT']","[['Salt', 'Sand', 'Does not dissolve', 'Dissolves'], ['Does not dissolve', 'Sand', 'Salt', 'Dissolves'], ['Dissolves', 'Does not dissolve', 'Sand', 'Salt'], ['Sand', 'Dissolves', 'Does not dissolve', 'Salt'], ['Dissolves', 'Does not dissolve', 'Salt', 'Sand']]","[['Salt', 'Does not dissolve'], ['Salt', 'Does not dissolve'], ['Salt', 'Does not dissolve'], ['Salt', 'Does not dissolve'], ['Salt', 'Does not dissolve']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Salt', 'Sand', 'Does not dissolve', 'Dissolves'], ['Does not dissolve', 'Sand', 'Salt', 'Dissolves'], ['Dissolves', 'Does not dissolve', 'Sand', 'Salt'], ['Sand', 'Dissolves', 'Does not dissolve', 'Salt'], ['Dissolves', 'Does not dissolve', 'Salt', 'Sand']]"
"If the bird is a Hummingbird, then it hovers in Mid-air.","{'Hummingbird': 'P', 'Pigeon': 'not_P', 'Hovers': 'Q', 'Does not hover': 'not_Q'}","[['Does not hover', 'Hummingbird'], ['Hummingbird', 'Does not hover'], ['Hummingbird', 'Does not hover'], ['**Hummingbird', 'Does not hover**'], ['Hummingbird', 'Does not hover']]","['CORRECT', 'CORRECT', 'CORRECT', 'NOISE', 'CORRECT']","[['Does not hover', 'Pigeon', 'Hummingbird', 'Hovers'], ['Pigeon', 'Does not hover', 'Hummingbird', 'Hovers'], ['Pigeon', 'Does not hover', 'Hovers', 'Hummingbird'], ['Hovers', 'Does not hover', 'Pigeon', 'Hummingbird'], ['Hummingbird', 'Pigeon', 'Hovers', 'Does not hover']]","[['Hummingbird', 'Does not hover'], ['Hummingbird', 'Does not hover'], ['Hummingbird', 'Does not hover'], ['Hummingbird', 'Does not hover'], ['Hummingbird', 'Hovers']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Does not hover', 'Pigeon', 'Hummingbird', 'Hovers'], ['Pigeon', 'Does not hover', 'Hummingbird', 'Hovers'], ['Pigeon', 'Does not hover', 'Hovers', 'Hummingbird'], ['Hovers', 'Does not hover', 'Pigeon', 'Hummingbird'], ['Hummingbird', 'Pigeon', 'Hovers', 'Does not hover']]","[['Does not hover', 'Hummingbird'], ['Hummingbird', 'Does not hover'], ['Hovers', 'Hummingbird'], ['Hovers', 'Hummingbird'], ['Hummingbird', 'Does not hover']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT']","[['Does not hover', 'Pigeon', 'Hummingbird', 'Hovers'], ['Pigeon', 'Does not hover', 'Hummingbird', 'Hovers'], ['Pigeon', 'Does not hover', 'Hovers', 'Hummingbird'], ['Hovers', 'Does not hover', 'Pigeon', 'Hummingbird'], ['Hummingbird', 'Pigeon', 'Hovers', 'Does not hover']]"
"If the animal is a Sloth, then it moves Very slowly.","{'Sloth': 'P', 'Cheetah': 'not_P', 'Very slowly': 'Q', 'Very fast': 'not_Q'}","[['Very slowly', 'Sloth'], ['Sloth', 'Very fast'], ['Sloth', 'Very slowly'], ['Sloth', 'Very fast'], ['Sloth', 'Very slowly']]","['MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS']","[['Very slowly', 'Cheetah', 'Sloth', 'Very fast'], ['Very slowly', 'Very fast', 'Sloth', 'Cheetah'], ['Cheetah', 'Sloth', 'Very slowly', 'Very fast'], ['Sloth', 'Cheetah', 'Very fast', 'Very slowly'], ['Cheetah', 'Sloth', 'Very fast', 'Very slowly']]","[['Sloth', 'Very fast'], ['Sloth', 'Very fast'], ['Cheetah', 'Sloth'], ['Sloth', 'Cheetah'], ['Cheetah', 'Sloth']]","['CORRECT', 'CORRECT', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['Very slowly', 'Cheetah', 'Sloth', 'Very fast'], ['Very slowly', 'Very fast', 'Sloth', 'Cheetah'], ['Cheetah', 'Sloth', 'Very slowly', 'Very fast'], ['Sloth', 'Cheetah', 'Very fast', 'Very slowly'], ['Cheetah', 'Sloth', 'Very fast', 'Very slowly']]","[['Sloth', 'Very fast'], ['Sloth', 'Very fast'], ['Sloth', 'Very fast'], ['Sloth', 'Very slowly'], ['Sloth', 'Very fast']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Very slowly', 'Cheetah', 'Sloth', 'Very fast'], ['Very slowly', 'Very fast', 'Sloth', 'Cheetah'], ['Cheetah', 'Sloth', 'Very slowly', 'Very fast'], ['Sloth', 'Cheetah', 'Very fast', 'Very slowly'], ['Cheetah', 'Sloth', 'Very fast', 'Very slowly']]"
"If the planet is Jupiter, then it is the Largest planet.","{'Jupiter': 'P', 'Saturn': 'not_P', 'Largest': 'Q', 'Not largest': 'not_Q'}","[[""'Not largest'"", ""'Jupiter'""], ['Jupiter', 'Not largest'], ['Jupiter', 'Not largest'], ['Jupiter', 'Not largest'], ['Not largest', 'Jupiter']]","['NOISE', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Not largest', 'Saturn', 'Largest', 'Jupiter'], ['Saturn', 'Largest', 'Not largest', 'Jupiter'], ['Jupiter', 'Not largest', 'Largest', 'Saturn'], ['Largest', 'Saturn', 'Jupiter', 'Not largest'], ['Not largest', 'Jupiter', 'Largest', 'Saturn']]","[['Jupiter', 'Not largest'], ['Jupiter', 'Largest'], ['Jupiter', 'Not largest'], ['Jupiter', 'Not largest'], ['Jupiter', 'Not largest']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['Not largest', 'Saturn', 'Largest', 'Jupiter'], ['Saturn', 'Largest', 'Not largest', 'Jupiter'], ['Jupiter', 'Not largest', 'Largest', 'Saturn'], ['Largest', 'Saturn', 'Jupiter', 'Not largest'], ['Not largest', 'Jupiter', 'Largest', 'Saturn']]","[['Jupiter', 'Not largest'], ['Jupiter', 'Not largest'], ['Jupiter', 'Not largest'], ['Jupiter', 'Not largest'], ['Jupiter', 'Not largest']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Not largest', 'Saturn', 'Largest', 'Jupiter'], ['Saturn', 'Largest', 'Not largest', 'Jupiter'], ['Jupiter', 'Not largest', 'Largest', 'Saturn'], ['Largest', 'Saturn', 'Jupiter', 'Not largest'], ['Not largest', 'Jupiter', 'Largest', 'Saturn']]"
"If the material is Rubber, then it is an Insulator.","{'Rubber': 'P', 'Copper': 'not_P', 'Insulator': 'Q', 'Conductor': 'not_Q'}","[['Rubber', 'Conductor'], ['Insulator', 'Rubber'], ['Rubber', 'Insulator'], ['Insulator', 'Rubber'], ['Rubber', 'Insulator']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['Rubber', 'Copper', 'Conductor', 'Insulator'], ['Insulator', 'Rubber', 'Copper', 'Conductor'], ['Copper', 'Conductor', 'Insulator', 'Rubber'], ['Insulator', 'Rubber', 'Conductor', 'Copper'], ['Copper', 'Insulator', 'Conductor', 'Rubber']]","[['Rubber', 'Conductor'], ['Insulator', 'Rubber'], ['Rubber', 'Conductor'], ['Insulator', 'Rubber'], ['Rubber', 'Copper']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'LOGIC_ERROR']","[['Rubber', 'Copper', 'Conductor', 'Insulator'], ['Insulator', 'Rubber', 'Copper', 'Conductor'], ['Copper', 'Conductor', 'Insulator', 'Rubber'], ['Insulator', 'Rubber', 'Conductor', 'Copper'], ['Copper', 'Insulator', 'Conductor', 'Rubber']]","[['Rubber', 'Conductor'], ['Insulator', 'Rubber'], ['Rubber', 'Conductor'], ['Rubber', 'Conductor'], ['Rubber', 'Conductor']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['Rubber', 'Copper', 'Conductor', 'Insulator'], ['Insulator', 'Rubber', 'Copper', 'Conductor'], ['Copper', 'Conductor', 'Insulator', 'Rubber'], ['Insulator', 'Rubber', 'Conductor', 'Copper'], ['Copper', 'Insulator', 'Conductor', 'Rubber']]"
"If the animal is a Crab, then it walks Sideways.","{'Crab': 'P', 'Lobster': 'not_P', 'Sideways': 'Q', 'Forward': 'not_Q'}","[['Crab', 'Forward'], ['Crab', 'Forward'], ['Crab', 'Forward'], ['Crab', 'Forward'], ['Crab', 'Forward']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Lobster', 'Crab', 'Forward', 'Sideways'], ['Crab', 'Sideways', 'Forward', 'Lobster'], ['Sideways', 'Lobster', 'Crab', 'Forward'], ['Lobster', 'Forward', 'Crab', 'Sideways'], ['Sideways', 'Forward', 'Crab', 'Lobster']]","[['Crab', 'Sideways'], ['Crab', 'Forward'], ['Crab', 'Sideways'], ['Crab', 'Lobster'], ['Crab', 'Sideways']]","['MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'LOGIC_ERROR', 'MATCHING_BIAS']","[['Lobster', 'Crab', 'Forward', 'Sideways'], ['Crab', 'Sideways', 'Forward', 'Lobster'], ['Sideways', 'Lobster', 'Crab', 'Forward'], ['Lobster', 'Forward', 'Crab', 'Sideways'], ['Sideways', 'Forward', 'Crab', 'Lobster']]","[['Crab', 'Forward'], ['Crab', 'Forward'], ['Crab', 'Forward'], ['Crab', 'Forward'], ['Sideways', 'Forward', 'Crab']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'OVER_SELECTION']","[['Lobster', 'Crab', 'Forward', 'Sideways'], ['Crab', 'Sideways', 'Forward', 'Lobster'], ['Sideways', 'Lobster', 'Crab', 'Forward'], ['Lobster', 'Forward', 'Crab', 'Sideways'], ['Sideways', 'Forward', 'Crab', 'Lobster']]"
