Rule Text,JSON Mapping,qwen3.5-397b-a17b_responses,qwen3.5-397b-a17b_categories,qwen3.5-397b-a17b_card_orders,glm-4.7-flash_responses,glm-4.7-flash_categories,glm-4.7-flash_card_orders,qwen3-next-80b-a3b-instruct_responses,qwen3-next-80b-a3b-instruct_categories,qwen3-next-80b-a3b-instruct_card_orders,gemma-3-27b-it_responses,gemma-3-27b-it_categories,gemma-3-27b-it_card_orders,deepseek-v3.2_responses,deepseek-v3.2_categories,deepseek-v3.2_card_orders,gemma-3-12b-it_responses,gemma-3-12b-it_categories,gemma-3-12b-it_card_orders
"If the letter is N, then the number is 14.","{'N': 'P', 'V': 'not_P', '14': 'Q', '9': 'not_Q'}","[['N', '9'], ['N', '9'], ['N', '9'], ['N', '9'], ['N', '9']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['9', 'N', '14', 'V'], ['14', '9', 'V', 'N'], ['V', '14', 'N', '9'], ['V', 'N', '9', '14'], ['N', '9', 'V', '14']]","[['N'], ['N'], ['N', '9'], ['9'], ['N']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'SINGLE_VIOLATION', 'CONFIRMATION_BIAS']","[['9', 'N', '14', 'V'], ['14', '9', 'V', 'N'], ['V', '14', 'N', '9'], ['V', 'N', '9', '14'], ['N', '9', 'V', '14']]","[['N', '9'], ['9', 'N'], ['N', '9'], ['N', '9'], ['N', '9']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['9', 'N', '14', 'V'], ['14', '9', 'V', 'N'], ['V', '14', 'N', '9'], ['V', 'N', '9', '14'], ['N', '9', 'V', '14']]","[['N', '14'], ['14', 'N'], ['N', '9'], ['N', '14'], ['N', '9']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['9', 'N', '14', 'V'], ['14', '9', 'V', 'N'], ['V', '14', 'N', '9'], ['V', 'N', '9', '14'], ['N', '9', 'V', '14']]","[['9', 'N'], ['9', 'N'], ['N', '9'], ['N', '9'], ['N', '9']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['9', 'N', '14', 'V'], ['14', '9', 'V', 'N'], ['V', '14', 'N', '9'], ['V', 'N', '9', '14'], ['N', '9', 'V', '14']]","[['N', '14'], ['N', '14'], ['N', '9'], ['N', '14'], ['N', '14']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['9', 'N', '14', 'V'], ['14', '9', 'V', 'N'], ['V', '14', 'N', '9'], ['V', 'N', '9', '14'], ['N', '9', 'V', '14']]"
"If the symbol is cube, then the digit is 3.","{'cube': 'P', 'sphere': 'not_P', '3': 'Q', '8': 'not_Q'}","[['8', 'cube'], ['cube', '8'], ['cube', '8'], ['cube', '8'], ['8', 'cube']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]","[['none'], ['3', 'cube'], ['cube'], ['cube', '3'], ['cube']]","['NOISE', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'CONFIRMATION_BIAS']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]","[['8', 'cube'], ['8', 'cube'], ['8', 'cube'], ['8', 'cube'], ['cube', '8']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]","[['cube', '3'], ['8', 'cube'], ['cube', '3'], ['cube', '3'], ['cube', '3']]","['MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]","[['8', 'cube'], ['8', 'cube'], ['8', 'cube'], ['8', 'cube'], ['cube', '8']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]","[['cube'], ['cube'], ['cube'], [], ['cube']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'NOISE', 'CONFIRMATION_BIAS']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]"
"If the card is rotated, then the color is silver.","{'rotated': 'P', 'upright': 'not_P', 'silver': 'Q', 'gold': 'not_Q'}","[['gold', 'rotated'], ['gold', 'rotated'], ['rotated', 'gold'], ['rotated', 'gold'], ['rotated', 'gold']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]","[['rotated'], ['rotated'], ['rotated', 'gold'], ['rotated'], ['rotated', 'gold']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS', 'CORRECT']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]","[['gold', 'rotated'], ['rotated', 'gold'], ['rotated', 'gold'], ['rotated', 'gold'], ['rotated', 'gold']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]","[['rotated', 'gold'], ['rotated'], ['rotated', 'gold'], ['rotated', 'gold'], ['rotated', 'silver', 'gold']]","['CORRECT', 'CONFIRMATION_BIAS', 'CORRECT', 'CORRECT', 'OVER_SELECTION']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]","[['gold', 'rotated'], ['gold', 'rotated'], ['rotated', 'gold'], ['rotated', 'gold'], ['rotated', 'gold']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]","[['rotated'], ['rotated'], ['rotated', 'gold'], ['rotated'], ['rotated', 'silver']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS', 'MATCHING_BIAS']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]"
"If the number is 20, then the shape is rhombus.","{'20': 'P', '15': 'not_P', 'rhombus': 'Q', 'ellipse': 'not_Q'}","[['20', 'ellipse'], ['20', 'ellipse'], ['20', 'ellipse'], ['ellipse', '20'], ['20', 'ellipse']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]","[['20'], ['20'], ['rhombus', '20', 'ellipse'], ['20'], ['card3']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'OVER_SELECTION', 'CONFIRMATION_BIAS', 'NOISE']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]","[['20', 'ellipse'], ['ellipse', '20'], ['20', 'ellipse'], ['ellipse', '20'], ['20', 'ellipse']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]","[['20', 'rhombus'], ['20', 'rhombus'], ['20', 'rhombus'], ['rhombus', '20', 'ellipse'], ['20', 'ellipse']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'OVER_SELECTION', 'CORRECT']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]","[['20', 'ellipse'], ['ellipse', '20'], ['20', 'ellipse'], ['ellipse', '20'], ['20', 'ellipse']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]","[['ellipse', '20'], ['20', 'rhombus'], ['20', 'rhombus'], ['20', 'rhombus'], ['20', 'rhombus']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]"
"If the pattern is dotted, then the letter is Q.","{'dotted': 'P', 'crosshatched': 'not_P', 'Q': 'Q', 'Y': 'not_Q'}","[['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]","[['dotted', 'Y'], ['Y', 'dotted'], ['card2', 'card4'], ['card1', 'card4'], ['Y', 'dotted']]","['CORRECT', 'CORRECT', 'NOISE', 'NOISE', 'CORRECT']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]","[['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]","[['dotted'], ['dotted', 'Q'], ['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y']]","['CONFIRMATION_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]","[['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['Y', 'dotted']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]","[['dotted', 'Q'], ['dotted', 'Q'], ['dotted', 'Y'], ['dotted', 'Q'], ['dotted']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CONFIRMATION_BIAS']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]"
"If the digit is 8, then the symbol is infinity.","{'8': 'P', '3': 'not_P', 'infinity': 'Q', 'theta': 'not_Q'}","[['8', 'theta'], ['8', 'theta'], ['8', 'theta'], ['8', 'theta'], ['8']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CONFIRMATION_BIAS']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]","[['8'], ['8'], ['8'], ['8'], ['8']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]","[['8', 'theta'], ['8', 'theta'], ['We assume each card has **two sides**: one side shows a digit or symbol', 'and the other side'], ['8', 'theta'], ['If the']]","['CORRECT', 'CORRECT', 'NOISE', 'CORRECT', 'NOISE']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]","[['8', 'infinity'], ['8', 'infinity'], ['8'], ['8', 'infinity'], ['infinity', '8']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]","[['theta', '8'], ['8', 'theta'], ['theta', '8'], ['8', 'theta'], ['theta', '8']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]","[['infinity', 'theta', '8'], ['8', 'infinity'], ['8'], ['8'], ['infinity', '3', '8']]","['OVER_SELECTION', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'LOGIC_ERROR']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]"
"If the shape is pointed, then the number is 7.","{'pointed': 'P', 'rounded': 'not_P', '7': 'Q', '2': 'not_Q'}","[['2', 'pointed'], ['2', 'pointed'], ['pointed', '2'], ['pointed', '2'], ['2', 'pointed']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]","[['7', 'pointed'], ['pointed'], ['pointed', '2'], ['pointed', '2'], ['card1', 'card3']]","['MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'CORRECT', 'NOISE']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]","[['pointed', '2'], ['2', 'pointed'], ['pointed', '2'], ['pointed', '2'], ['2', 'pointed']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]","[['2', 'pointed'], ['pointed', '2'], ['pointed', '2'], ['7', 'pointed'], ['2', 'pointed']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]","[['2', 'pointed'], ['2', 'pointed'], ['pointed', '2'], ['pointed', '2'], ['2', 'pointed']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]","[['7', 'pointed'], ['2', 'pointed'], ['rounded', '2'], ['7', 'pointed', '2'], ['pointed', '7']]","['MATCHING_BIAS', 'CORRECT', 'LOGIC_ERROR', 'OVER_SELECTION', 'MATCHING_BIAS']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]"
"If the letter is D, then the color is indigo.","{'D': 'P', 'W': 'not_P', 'indigo': 'Q', 'amber': 'not_Q'}","[['D', 'amber'], ['D', 'amber'], ['amber', 'D'], ['D', 'amber'], ['amber', 'D']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]","[['card4'], ['card1', 'card2'], ['D'], ['D'], ['D']]","['NOISE', 'NOISE', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]","[['D', 'amber'], ['D', 'amber'], ['amber', 'D'], ['D', 'amber'], ['amber', 'D']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]","[['D'], ['D', 'indigo'], ['D'], ['D', 'amber'], ['indigo', 'D']]","['CONFIRMATION_BIAS', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'MATCHING_BIAS']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]","[['D', 'amber'], ['D', 'amber'], ['amber', 'D'], ['D', 'amber'], ['**Step 5–**']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'NOISE']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]","[['D', 'indigo'], ['D', 'indigo'], ['D'], ['D', 'indigo'], ['D', 'indigo']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]"
"If the card has a ring, then the digit is 0.","{'ring': 'P', 'bar': 'not_P', '0': 'Q', '6': 'not_Q'}","[['6', 'ring'], ['6', 'ring'], ['ring', '6'], ['ring', '6'], ['ring', '6']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]","[['ring'], ['ring'], ['ring'], ['ring'], ['ring']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]","[[""- `'6'` (because it’s a non-zero digit — might have a ring"", 'violating the'], ['6', 'ring'], ['ring', '6'], ['ring', '6'], ['ring', '6']]","['NOISE', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]","[['ring'], ['6', 'ring'], ['ring', '0', '6'], ['ring', '0'], ['ring', '0', '6']]","['CONFIRMATION_BIAS', 'CORRECT', 'OVER_SELECTION', 'MATCHING_BIAS', 'OVER_SELECTION']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]","[['6', 'ring'], ['6', 'ring'], ['ring', '6'], ['ring', '6'], ['ring', '6']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]","[['ring', '6'], ['ring', '0'], ['0', 'ring', '6'], ['ring', '0'], ['ring', '0']]","['CORRECT', 'MATCHING_BIAS', 'OVER_SELECTION', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]"
"If the number is 11, then the letter is K.","{'11': 'P', '6': 'not_P', 'K': 'Q', 'T': 'not_Q'}","[[""2.  **Card 'T'**: $Q""], ['11', 'T'], ['11', 'T'], ['11', 'T'], ['T', '11']]","['NOISE', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]","[['11'], ['11', 'T'], ['K', '11'], ['11'], ['11']]","['CONFIRMATION_BIAS', 'CORRECT', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]","[['T', '11'], ['11', 'T'], ['11', 'T'], ['11', 'T'], ['T', '11']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]","[['T', '11'], ['11', 'K'], ['11', 'K'], ['11'], ['11']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]","[['T', '11'], ['11', 'T'], ['11', 'T'], ['11', 'T'], ['T', '11']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]","[['11', 'K'], ['11', 'K'], ['11', 'K'], ['11', 'K'], ['K', 'T', '6', '11']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'ALL_CARDS']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]"
