Rule Text,JSON Mapping,qwen3.5-397b-a17b_responses,qwen3.5-397b-a17b_categories,qwen3.5-397b-a17b_card_orders,glm-4.7-flash_responses,glm-4.7-flash_categories,glm-4.7-flash_card_orders,qwen3-next-80b-a3b-instruct_responses,qwen3-next-80b-a3b-instruct_categories,qwen3-next-80b-a3b-instruct_card_orders,gemma-3-27b-it_responses,gemma-3-27b-it_categories,gemma-3-27b-it_card_orders,deepseek-v3.2_responses,deepseek-v3.2_categories,deepseek-v3.2_card_orders,gemma-3-12b-it_responses,gemma-3-12b-it_categories,gemma-3-12b-it_card_orders
"If the symbol is cube, then the digit is 3.","{'cube': 'P', 'sphere': 'not_P', '3': 'Q', '8': 'not_Q'}","[['cube', '8'], ['cube', '8'], ['cube', '8'], ['sphere', 'cube'], ['cube', '8']]","['CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]","[['cube', '8'], ['cube'], ['cube', '8'], ['cube', '8'], ['cube', '3']]","['CORRECT', 'CONFIRMATION_BIAS', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]","[['cube', '8'], ['cube', '8'], ['cube', '8'], ['cube', '8'], ['cube', '8']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]","[['cube', '8'], ['8', 'cube'], ['8', 'cube'], ['cube', '8'], ['8', 'cube']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]","[['cube', '8'], ['cube', '3'], ['cube', '8'], ['cube', '8'], ['cube', '3']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]","[['sphere', '8'], ['8', 'sphere', 'cube'], ['8', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'sphere']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'ALL_CARDS', 'LOGIC_ERROR']","[['8', 'sphere', 'cube', '3'], ['8', 'sphere', '3', 'cube'], ['8', 'cube', '3', 'sphere'], ['sphere', '8', 'cube', '3'], ['8', 'cube', 'sphere', '3']]"
"If the card is rotated, then the color is silver.","{'rotated': 'P', 'upright': 'not_P', 'silver': 'Q', 'gold': 'not_Q'}","[['gold', 'rotated'], ['upright', 'gold'], ['rotated', 'gold'], ['upright', 'gold'], ['rotated', 'gold']]","['CORRECT', 'LOGIC_ERROR', 'CORRECT', 'LOGIC_ERROR', 'CORRECT']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]","[['rotated'], ['rotated'], ['rotated'], ['rotated', 'gold'], ['rotated']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]","[['rotated'], ['rotated', 'gold'], ['rotated', 'gold'], ['rotated', 'gold'], ['rotated', 'gold']]","['CONFIRMATION_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]","[['rotated', 'gold'], ['upright', 'rotated'], ['rotated', 'silver'], ['rotated', 'upright'], ['rotated', 'silver']]","['CORRECT', 'LOGIC_ERROR', 'MATCHING_BIAS', 'LOGIC_ERROR', 'MATCHING_BIAS']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]","[['rotated', 'gold'], ['rotated', 'gold'], ['rotated', 'gold'], ['rotated', 'gold'], ['rotated', 'gold']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]","[['rotated'], ['rotated'], ['rotated'], ['rotated'], ['rotated']]","['CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['gold', 'silver', 'upright', 'rotated'], ['upright', 'gold', 'silver', 'rotated'], ['rotated', 'silver', 'upright', 'gold'], ['upright', 'silver', 'rotated', 'gold'], ['upright', 'rotated', 'silver', 'gold']]"
"If the number is 20, then the shape is rhombus.","{'20': 'P', '15': 'not_P', 'rhombus': 'Q', 'ellipse': 'not_Q'}","[['20', 'ellipse'], ['20', 'ellipse'], ['20', 'ellipse'], ['rhombus', '20'], ['20', 'ellipse']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]","[['20', 'ellipse'], ['20'], ['20', 'rhombus'], ['rhombus', '15'], ['20', 'ellipse']]","['CORRECT', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR', 'CORRECT']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]","[[""'20'"", ""'ellipse'""], [""'20'"", ""'ellipse'""], ['rhombus', '15'], ['rhombus', '15', '20'], [""'20'"", ""'ellipse'""]]","['NOISE', 'NOISE', 'LOGIC_ERROR', 'LOGIC_ERROR', 'NOISE']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]","[['20', '15'], ['20', 'ellipse'], ['20', 'ellipse'], ['20', 'rhombus'], ['20', 'ellipse']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]","[['15', '20', 'ellipse'], ['20', 'ellipse'], ['20', 'ellipse'], ['20', 'ellipse'], ['20', 'ellipse']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]","[['15', 'ellipse', '20', 'rhombus'], ['20', 'rhombus'], ['20', 'rhombus'], ['15', 'ellipse'], ['15', 'ellipse', 'rhombus']]","['ALL_CARDS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['15', 'ellipse', '20', 'rhombus'], ['ellipse', '20', 'rhombus', '15'], ['rhombus', '20', 'ellipse', '15'], ['rhombus', 'ellipse', '15', '20'], ['15', '20', 'ellipse', 'rhombus']]"
"If the pattern is dotted, then the letter is Q.","{'dotted': 'P', 'crosshatched': 'not_P', 'Q': 'Q', 'Y': 'not_Q'}","[['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['crosshatched', 'Q']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]","[['dotted', 'Q'], ['Q', 'dotted'], ['dotted', 'Q'], ['dotted', 'crosshatched'], ['dotted']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR', 'CONFIRMATION_BIAS']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]","[['dotted', 'Y'], ['Q', 'crosshatched'], ['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'Y']]","['CORRECT', 'LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]","[['dotted', 'Q'], ['dotted', 'Y'], ['dotted', 'Q'], ['dotted', 'Q'], ['crosshatched', 'dotted']]","['MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]","[['dotted', 'crosshatched', 'Y'], ['dotted', 'Y'], ['dotted', 'Y'], ['dotted', 'crosshatched'], ['Q', 'dotted']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'MATCHING_BIAS']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]","[['dotted', 'crosshatched', 'Q', 'Y'], ['dotted'], ['crosshatched', 'Y'], ['dotted', 'crosshatched'], ['crosshatched', 'Y']]","['ALL_CARDS', 'CONFIRMATION_BIAS', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['dotted', 'crosshatched', 'Q', 'Y'], ['Q', 'dotted', 'Y', 'crosshatched'], ['crosshatched', 'dotted', 'Q', 'Y'], ['dotted', 'Q', 'crosshatched', 'Y'], ['crosshatched', 'Y', 'Q', 'dotted']]"
"If the digit is 8, then the symbol is infinity.","{'8': 'P', '3': 'not_P', 'infinity': 'Q', 'theta': 'not_Q'}","[['3', '8'], ['8', 'theta'], ['3', '8'], ['8', 'theta'], ['theta', '8']]","['LOGIC_ERROR', 'CORRECT', 'LOGIC_ERROR', 'CORRECT', 'CORRECT']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]","[['8'], ['8', 'theta'], ['8'], ['8'], ['8']]","['CONFIRMATION_BIAS', 'CORRECT', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]","[[""'8'"", ""'theta'""], [""'8'"", ""'theta'""], ['8', 'theta'], [""'8'"", ""'theta'""], ['theta', '8']]","['NOISE', 'NOISE', 'CORRECT', 'NOISE', 'CORRECT']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]","[['3', '8'], ['8', 'theta'], ['8', 'theta'], ['3', '8'], ['theta', '8']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]","[['8', 'infinity'], ['8', 'infinity'], ['8', 'theta'], ['8', '3'], ['8', 'theta']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'LOGIC_ERROR', 'CORRECT']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]","[['3', 'infinity', 'theta'], ['8', 'theta'], ['3', 'infinity', '8'], ['3', 'infinity', 'theta'], ['3', '8']]","['LOGIC_ERROR', 'CORRECT', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['3', 'infinity', 'theta', '8'], ['8', 'theta', '3', 'infinity'], ['theta', '3', 'infinity', '8'], ['3', '8', 'infinity', 'theta'], ['theta', 'infinity', '3', '8']]"
"If the shape is pointed, then the number is 7.","{'pointed': 'P', 'rounded': 'not_P', '7': 'Q', '2': 'not_Q'}","[['rounded', 'pointed'], ['2', 'pointed'], ['pointed', '2'], ['pointed', '2'], ['2', 'rounded']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]","[['pointed', '2'], ['7', 'rounded'], ['pointed', '7'], ['7', 'rounded'], ['2', 'pointed']]","['CORRECT', 'LOGIC_ERROR', 'MATCHING_BIAS', 'LOGIC_ERROR', 'CORRECT']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]","[['pointed', '2'], [""'7'"", ""'pointed'""], ['pointed', '2'], [""'pointed'"", ""'2'""], [""'2'"", ""'pointed'""]]","['CORRECT', 'NOISE', 'CORRECT', 'NOISE', 'NOISE']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]","[['pointed', '2'], ['pointed', '7'], ['pointed', '7'], ['7', 'pointed'], ['pointed', '7']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]","[['pointed', '2'], ['pointed', '2'], ['pointed', 'rounded', '2'], ['pointed', '2'], ['pointed', '7']]","['CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT', 'MATCHING_BIAS']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]","[['rounded', '2'], ['pointed', 'rounded'], ['pointed', 'rounded', '2'], ['pointed', 'rounded'], ['2', 'rounded']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['rounded', '2', '7', 'pointed'], ['7', '2', 'rounded', 'pointed'], ['pointed', 'rounded', '7', '2'], ['7', 'rounded', 'pointed', '2'], ['2', 'pointed', '7', 'rounded']]"
"If the letter is D, then the color is indigo.","{'D': 'P', 'W': 'not_P', 'indigo': 'Q', 'amber': 'not_Q'}","[['W', 'D'], ['D', 'amber'], ['indigo', 'D'], ['D', 'amber'], ['amber', 'D']]","['LOGIC_ERROR', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]","[['D', 'amber'], ['D', 'W'], ['D'], ['D'], ['D', 'W']]","['CORRECT', 'LOGIC_ERROR', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'LOGIC_ERROR']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]","[['D', 'amber'], ['D', 'amber'], ['D', 'amber'], ['D', 'amber'], ['D', 'amber']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]","[['W', 'D'], ['D', 'amber'], ['D', 'amber'], ['D', 'W'], ['D', 'indigo']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'MATCHING_BIAS']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]","[['D', 'amber'], ['D', 'amber'], ['indigo', 'W'], ['D', 'amber'], ['D', 'amber']]","['CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT', 'CORRECT']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]","[['W', 'amber', 'D', 'indigo'], ['D', 'indigo'], ['W', 'D'], ['D', 'amber', 'indigo'], ['D', 'indigo']]","['ALL_CARDS', 'MATCHING_BIAS', 'LOGIC_ERROR', 'OVER_SELECTION', 'MATCHING_BIAS']","[['W', 'amber', 'D', 'indigo'], ['D', 'amber', 'W', 'indigo'], ['amber', 'indigo', 'W', 'D'], ['D', 'W', 'amber', 'indigo'], ['indigo', 'amber', 'D', 'W']]"
"If the card has a ring, then the digit is 0.","{'ring': 'P', 'bar': 'not_P', '0': 'Q', '6': 'not_Q'}","[['6', 'ring'], ['6', 'ring'], ['ring', '6'], ['ring', '6'], ['ring', '6']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]","[['6', 'bar'], ['ring', '0'], ['0', 'ring'], ['ring', '0'], ['ring', '0']]","['LOGIC_ERROR', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]","[['ring', '6'], ['ring', '6'], [""'0'"", ""'ring'"", ""'6'""], ['ring', '6'], ['ring', '6']]","['CORRECT', 'CORRECT', 'NOISE', 'CORRECT', 'CORRECT']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]","[['6', 'bar'], ['6', 'ring'], ['0', 'ring'], ['ring', '6'], ['ring', '0']]","['LOGIC_ERROR', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]","[['0', 'ring'], ['ring', '0'], ['ring', 'bar'], ['ring', '6'], ['ring', '6']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR', 'CORRECT', 'CORRECT']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]","[['6', 'bar'], ['6', 'ring', 'bar'], ['0', 'ring'], ['6', 'bar'], ['ring']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'MATCHING_BIAS', 'LOGIC_ERROR', 'CONFIRMATION_BIAS']","[['6', 'bar', '0', 'ring'], ['6', 'ring', '0', 'bar'], ['0', 'ring', 'bar', '6'], ['ring', '6', '0', 'bar'], ['ring', '0', '6', 'bar']]"
"If the number is 11, then the letter is K.","{'11': 'P', '6': 'not_P', 'K': 'Q', 'T': 'not_Q'}","[['6', '11'], ['11', 'T'], ['11', 'T'], ['11', 'T'], ['K', '11']]","['LOGIC_ERROR', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]","[['11', 'T'], ['11', 'K'], ['11'], ['11'], ['11']]","['CORRECT', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS', 'CONFIRMATION_BIAS']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]","[[""'11'"", ""'T'""], ['11', 'T'], ['K', '6'], ['11', 'T'], ['K', '11']]","['NOISE', 'CORRECT', 'LOGIC_ERROR', 'CORRECT', 'MATCHING_BIAS']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]","[['11', 'T'], ['6', '11'], ['11', 'K'], ['11', 'K'], ['K', '11']]","['CORRECT', 'LOGIC_ERROR', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]","[['11', 'T'], ['11', 'K'], ['K', '11'], ['11', '6'], ['K', '11']]","['CORRECT', 'MATCHING_BIAS', 'MATCHING_BIAS', 'LOGIC_ERROR', 'MATCHING_BIAS']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]","[['6', '11', 'K'], ['6', '11', 'K', 'T'], ['11', 'K'], ['11', 'K'], ['11', 'K']]","['LOGIC_ERROR', 'ALL_CARDS', 'MATCHING_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['T', '6', '11', 'K'], ['6', '11', 'K', 'T'], ['K', '11', '6', 'T'], ['11', 'K', '6', 'T'], ['K', 'T', '6', '11']]"
"If the figure is mirrored, then the shape is trapezoid.","{'mirrored': 'P', 'normal': 'not_P', 'trapezoid': 'Q', 'kite': 'not_Q'}","[['mirrored', 'kite'], ['kite', 'mirrored'], ['mirrored', 'kite'], ['mirrored', 'normal'], ['mirrored', 'kite']]","['CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT']","[['mirrored', 'kite', 'normal', 'trapezoid'], ['kite', 'trapezoid', 'mirrored', 'normal'], ['trapezoid', 'mirrored', 'kite', 'normal'], ['kite', 'mirrored', 'trapezoid', 'normal'], ['mirrored', 'normal', 'kite', 'trapezoid']]","[['mirrored', 'trapezoid'], ['mirrored', 'trapezoid'], ['mirrored'], ['mirrored', 'trapezoid'], ['mirrored', 'trapezoid']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CONFIRMATION_BIAS', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['mirrored', 'kite', 'normal', 'trapezoid'], ['kite', 'trapezoid', 'mirrored', 'normal'], ['trapezoid', 'mirrored', 'kite', 'normal'], ['kite', 'mirrored', 'trapezoid', 'normal'], ['mirrored', 'normal', 'kite', 'trapezoid']]","[['mirrored', 'kite'], ['mirrored', 'kite'], ['mirrored', 'kite'], ['mirrored', 'kite'], ['mirrored', 'kite']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['mirrored', 'kite', 'normal', 'trapezoid'], ['kite', 'trapezoid', 'mirrored', 'normal'], ['trapezoid', 'mirrored', 'kite', 'normal'], ['kite', 'mirrored', 'trapezoid', 'normal'], ['mirrored', 'normal', 'kite', 'trapezoid']]","[['mirrored', 'normal'], ['mirrored', 'normal', 'trapezoid', 'kite'], ['mirrored', 'normal', 'trapezoid'], ['mirrored', 'trapezoid'], ['mirrored', 'trapezoid']]","['LOGIC_ERROR', 'ALL_CARDS', 'LOGIC_ERROR', 'MATCHING_BIAS', 'MATCHING_BIAS']","[['mirrored', 'kite', 'normal', 'trapezoid'], ['kite', 'trapezoid', 'mirrored', 'normal'], ['trapezoid', 'mirrored', 'kite', 'normal'], ['kite', 'mirrored', 'trapezoid', 'normal'], ['mirrored', 'normal', 'kite', 'trapezoid']]","[['mirrored', 'normal'], ['mirrored', 'normal'], ['mirrored', 'kite'], ['mirrored', 'kite'], ['mirrored', 'normal', 'kite']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'CORRECT', 'CORRECT', 'LOGIC_ERROR']","[['mirrored', 'kite', 'normal', 'trapezoid'], ['kite', 'trapezoid', 'mirrored', 'normal'], ['trapezoid', 'mirrored', 'kite', 'normal'], ['kite', 'mirrored', 'trapezoid', 'normal'], ['mirrored', 'normal', 'kite', 'trapezoid']]","[['kite', 'normal'], ['mirrored', 'kite', 'normal'], ['mirrored', 'kite', 'normal'], ['mirrored', 'kite', 'normal'], ['normal', 'kite']]","['LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['mirrored', 'kite', 'normal', 'trapezoid'], ['kite', 'trapezoid', 'mirrored', 'normal'], ['trapezoid', 'mirrored', 'kite', 'normal'], ['kite', 'mirrored', 'trapezoid', 'normal'], ['mirrored', 'normal', 'kite', 'trapezoid']]"
